Town FIP,Town Name,County Name,# COVID19 Deaths,COVID19 Death Rates,Death Rates (Exclude LTC),# COVID19 Cases,COVID19 Case Rates,Case Rates (Exclude LTC),COVID19 Fatality Rates,# LTC Beds,Population Density,% Population (Age<15),% Population (Age 15-44),% Population (Age 45-64),% Population (Age>64),% Population (White),% Population (Black),% Population (Asian),% Population (Hispanic),% Minority,% Below High School Edu.,% Linguistic Isolate,% Below Poverty Level,Gini Index,Median Gross Rent,Median Household Income,Median House Value,% High Occupancy Residence,% Group Quarter Residence,% Population (Disability),% Uninsured,% Unemployed,% Occupation (Wholesale),% Occupation (Retail),% Occupation (Transportation),% Occupation (Health Care),% Occupation (Food Service),% Occupation (High Risk),# Restaurants Per Capita,# Supermarkets Per Capita,% Commute (To Diff. Counties),% Commute (To NY City),% Commute (Public Transport),SVI (Socioeconomic),SVI (Disability),SVI (Minority & Language),SVI (Housing & Transport),SVI (Overall),PM25 Average Conc.,NO2 Average Conc.,Ozone Seasonal DM8HA,Acrolein,Acetaldehyde,Formaldehyde,Diesel PM,Naphthalene,Acrylic Acid,Acrylonitrile,Beryllium,Chlorine,Chromhex,Ethylene Glycol,Hexamethylene Diisocyanate,Hydrochloric Acid,Maleic Anhydride,Methylene Chloride,Methyl Bromide,Nickel,Propionaldehyde,"2,4-Toluene Diisocyanate","4,4P-Methylenediphenyl Diiso.",Inhalation Cancer Risk,Respiratory Hazard Index,NPL Site Proximity,RMP Facility Proximity,TSDF Facility Proximity,Proximity to TWWD,Traffic Proximity,Proximity to Natural Gas EGU,Proximity to Petroleum EGU,Proximity to Biomass EGU,Proximity to Coal EGU,Proximity to Nuclear EGU,Proximity to WFFEGU,DOT Noise Level
496,Victory Gardens Borough,Morris,NA,NA,NA,44,292.358804,292.358804,NA,0,10371.10746,19.66777409,45.84717608,26.71096346,7.774086379,61.46179402,9.435215947,2.19269103,58.87043189,73.15614618,16.91104594,25.88028169,36.61129568,0.3598,1229,54792,171100,10.49833887,0,10.83056478,22.72425249,8.487486398,2.990033223,7.707641196,2.259136213,8.172757475,4.850498339,25.98006645,1.038919524,0.199792216,27.17607973,2.392026578,0.531561462,0.82300885,0.717699115,0.962831858,0.780530973,0.916814159,7.915750137,17.50561982,40.37748105,0.020244512,0.815922544,1.104242654,0.407178737,0.027432758,1.34E-04,2.53E-04,3.46E-05,5.82E-04,2.74E-05,0.046442031,0,0.07586681,4.72E-06,0.26154697,0.028000502,5.20E-04,0.006135163,2.06E-05,1.05E-04,27.3066805,0.321416886,1.397941331,0.049659172,1.648188618,8.60E-06,527.6683463,0.468802701,0.167682138,0.112111003,1.556977005,5.247827474,0.591763285,45.64536204
497,Randolph Township,Morris,21,82.19499785,39.14047517,343,134.2518298,123.6839015,6.12244898,175,1207.478419,17.98896239,36.33801714,32.73709343,12.93592704,79.97181886,3.976672277,12.21182825,10.80277115,28.29856354,4.37751004,4.030668127,8.960798962,0.4396,1456,142459,539900,9.100160476,0.579279032,5.260881532,2.150749027,2.860411899,2.919879447,4.69685702,1.2603233,6.712591491,3.225175154,18.81482641,0.770909156,0.193648335,26.68206192,2.360170652,2.305373987,0.107964602,0.083185841,0.669026549,0.638938053,0.307964602,7.932763726,12.94400074,40.54316402,0.01928869,0.82157725,1.083939834,0.308270294,0.025352163,1.54E-04,1.59E-04,3.11E-05,3.05E-04,1.99E-05,0.043671655,0,0.127416956,8.72E-06,0.202404864,0.028000589,4.13E-04,0.005465672,1.98E-05,1.02E-04,25.70475856,0.31225893,0.317921842,0.046417048,0.840984475,1.10E-04,166.3840523,0.535070872,0.178804993,0.103602955,1.608540632,5.361632598,0.616709719,45.57489309
498,Mine Hill Township,Morris,NA,NA,NA,74,209.631728,209.631728,NA,0,1178.087229,19.46175637,34.22096317,30.28328612,16.03399433,79.06515581,2.577903683,9.461756374,32.26628895,46.17563739,9.533386967,5.011933174,21.49346962,0.3754,1706,91219,300800,17.30878187,0,10.08498584,8.640226629,5.035246727,2.804532578,6.203966006,2.039660057,7.875354108,3.994334278,22.91784703,1.123595506,NA,26.57223796,2.266288952,1.671388102,0.467256637,0.175221239,0.715929204,0.067256637,0.265486726,7.864888219,15.28993769,40.32339477,0.019901487,0.812878313,1.101768865,0.344008204,0.026907541,1.24E-04,2.09E-04,3.27E-05,4.65E-04,1.96E-05,0.041377183,0,0.09336715,2.15E-05,0.210141342,0.028000517,3.57E-04,0.005813982,1.90E-05,9.63E-05,26.32270868,0.319539657,0.608430759,0.043712713,2.027760542,3.08E-06,227.1359351,0.57935993,0.167476569,0.120865141,1.578935991,5.181012296,0.616273619,45.59807861
499,Parsippany-Troy Hills Township,Morris,76,145.0187952,43.88726697,845,161.2380026,123.4567901,8.99408284,933,2067.416472,15.42732841,39.39931689,28.45421413,16.71914057,58.26893354,3.680805999,34.23016009,9.777319824,49.92081211,6.67152373,7.778857464,11.45704094,0.412,1392,102408,438200,11.00807144,2.511114927,8.937380303,4.905886677,5.826941192,3.526246494,5.78357853,1.724960406,7.598221612,3.587307039,22.22031408,1.244450406,0.346456084,36.15356727,4.121586811,2.526380064,0.552212389,0.061946903,0.837168142,0.915044248,0.654867257,8.103619373,23.06935719,40.38179466,0.027027084,0.880903869,1.1956661,0.634248907,0.036323705,2.01E-04,1.58E-04,4.00E-05,4.71E-04,2.02E-05,0.088643444,5.88E-07,0.090454211,1.62E-05,0.325555375,0.028000407,4.97E-04,0.009087033,2.66E-05,1.72E-04,29.13691845,0.398966176,0.236788356,0.115516028,1.999385163,5.83E-04,956.4499436,0.350575332,0.166311005,2.104273851,1.509996669,5.410537625,1.130248341,47.43113277
500,Dover Town,Morris,58,322.6344774,150.1919119,753,418.8685543,379.9299104,7.70252324,198,6592.454542,19.22456472,42.40418312,27.27373867,11.09751349,60.58296712,8.98926406,1.885742894,68.25387996,80.33042221,22.11226348,23.19754867,32.43443136,0.4602,1461,71903,268000,22.60666407,1.435167158,9.320126069,23.80684376,4.843412019,2.703454414,6.13005507,2.252878678,8.015797964,4.294376147,23.39656227,1.038943522,0.199792216,25.58825165,2.625577126,3.120654169,0.716814159,0.354867257,0.975221239,0.950442478,0.863716814,7.890848363,17.05430487,40.31517173,0.020854208,0.817697126,1.108926001,0.462731817,0.028207466,1.33E-04,2.39E-04,3.37E-05,5.50E-04,2.35E-05,0.043860024,0,0.076548971,5.53E-06,0.242911938,0.028000498,4.70E-04,0.006334566,1.97E-05,1.00E-04,27.34320756,0.336811642,1.86326738,0.049991878,1.66093192,2.87E-05,651.931272,0.489992315,0.164528221,0.119295505,1.55147766,5.183665888,0.594370727,47.57330134
501,Mountain Lakes Borough,Morris,NA,NA,NA,26,60.88992974,60.88992974,NA,0,1468.695131,24.00468384,30.44496487,34.56674473,10.98360656,84.42622951,0.304449649,14.00468384,4.215456674,18.94613583,1.708074534,1.415797317,6.323185012,0.4478,1454,241667,867200,8.758782201,0,4.918032787,0.983606557,4.14893617,2.482435597,3.793911007,1.217798595,5.667447307,2.833723653,15.99531616,1.166044776,NA,26.8618267,3.067915691,4.730679157,0.361061947,0.178761062,0.47699115,0.012389381,0.136283186,8.01003589,22.87046157,40.31686667,0.024932282,0.860252396,1.166250779,0.537285782,0.033288531,1.82E-04,1.63E-04,4.14E-05,4.15E-04,1.89E-05,0.076580195,7.63E-07,0.07663851,1.49E-05,0.110454189,0.028000368,4.22E-04,0.008044838,2.38E-05,1.44E-04,28.47172293,0.374410514,0.174439728,0.082603709,1.256402915,2.63E-06,146.9073122,0.322063681,0.158703467,0.099470783,1.489851843,5.250891674,0.545445124,46.40111492
502,Rockaway Borough,Morris,NA,NA,NA,118,184.8370927,184.8370927,NA,0,3011.302338,15.6641604,37.98558897,26.78571429,19.56453634,82.28383459,1.770050125,9.852756892,18.65601504,32.36215539,5.975828111,10.36054704,9.194862155,0.3763,1367,96602,344800,13.28320802,0.187969925,5.905388471,7.283834586,5.013774105,2.74122807,7.04887218,2.224310777,8.286340852,3.869047619,24.1697995,1.051202313,NA,29.6679198,2.788220551,0.720551378,0.134513274,0.704424779,0.715929204,0.634513274,0.589380531,7.907553699,20.88181885,40.27081046,0.02318143,0.848765246,1.150867616,0.462530932,0.03083284,1.78E-04,1.44E-04,3.12E-05,2.99E-04,2.55E-05,0.052222266,0,0.16432507,1.03E-05,0.077628734,0.028000616,3.38E-04,0.006906751,1.91E-05,1.15E-04,27.37868086,0.351698125,2.214103273,0.060153501,3.306070745,1.69E-05,990.1203885,0.418295319,0.160145958,0.116262555,1.519345144,5.169914285,0.572828947,46.41941879
503,Wharton Borough,Morris,NA,NA,NA,180,278.0352178,278.0352178,NA,0,3042.970145,18.38121718,41.30367624,26.86129132,13.45381526,67.70157553,1.081248069,8.186592524,51.40562249,62.27988879,13.02118172,17.56055363,29.12351213,0.4327,1681,80000,299600,20.3738029,0.200803213,12.18721038,12.09453197,8.603628367,2.795798579,6.333024405,2.286067346,8.232931727,4.464009886,24.11183194,0.994985839,0.199792216,27.84986098,2.394192153,0.386160025,0.690265487,0.869026549,0.93539823,0.653097345,0.892035398,7.854311233,17.47461183,40.19725033,0.023017285,0.825778841,1.127773153,0.507454353,0.031245816,1.27E-04,1.93E-04,3.30E-05,4.94E-04,1.98E-05,0.041127659,0,0.08090212,2.50E-05,0.222716099,0.028000486,4.07E-04,0.006983694,1.88E-05,9.53E-05,27.24494812,0.344220661,2.187259474,0.049400101,1.883489084,3.75E-05,1034.186053,0.525683258,0.160806823,0.130194197,1.546752725,5.102712828,0.600170107,47.81918823
504,Mount Olive Township,Morris,NA,NA,NA,340,117.586028,112.7442504,NA,82,925.6482751,19.24260764,39.79941207,29.09562511,11.86235518,81.2899879,6.806155974,8.220646723,14.66366938,30.34757047,4.77708644,2.330508475,19.52273906,0.4828,1302,88073,367900,6.577900744,0.155628566,9.474522293,5.780947106,4.455292591,2.662977693,5.692547121,1.57703614,6.491440429,3.385785924,19.80978731,0.840208661,0.243069103,27.61542452,2.379387861,1.265779007,0.431858407,0.571681416,0.589380531,0.642477876,0.614159292,7.879957209,13.26028464,40.09563594,0.018676185,0.821762548,1.05888872,0.331841998,0.025419649,1.33E-04,1.15E-04,2.82E-05,6.99E-04,1.80E-05,0.033105621,0,0.106579741,1.61E-05,0.207924326,0.028000514,3.48E-04,0.005788241,1.70E-05,7.52E-05,25.05656846,0.305194161,0.133393042,0.043950138,1.061078321,0.001097542,274.5758056,1.594728948,0.16898975,0.430806123,1.660042255,5.073298299,0.873486458,45.86811878
505,Denville Township,Morris,NA,NA,NA,176,105.9857883,95.74852463,NA,118,1303.785017,17.96338673,31.91617488,31.01288691,19.10755149,87.13717933,2.535228231,7.563531254,6.003854029,17.4996989,3.809202764,1.350502513,9.242680861,0.4434,1454,125655,419500,10.58051307,0.596170059,9.895959352,3.090975079,4.4527496,3.065157172,4.950018066,1.475370348,7.340720222,3.209683247,20.04094905,1.397993564,0.168223572,28.85703962,2.715885824,2.29435144,0.311504425,0.456637168,0.438938053,0.546902655,0.415929204,7.950130928,19.73907537,40.32387116,0.022929201,0.849589042,1.149107183,0.425145565,0.030465953,1.82E-04,1.35E-04,3.30E-05,3.30E-04,2.06E-05,0.05685997,1.97E-07,0.13926863,1.19E-05,0.08222489,0.028000494,3.47E-04,0.006920874,2.03E-05,1.23E-04,27.37958126,0.348406187,0.713665982,0.063971827,2.132754063,9.07E-06,988.1832937,0.38750626,0.161444425,0.10804725,1.514735352,5.22629218,0.565137188,46.81213027
506,Roxbury Township,Morris,NA,NA,NA,321,139.8327235,124.5861648,NA,213,1046.438968,16.92368008,33.92141488,31.13782889,18.01707615,85.83376895,5.741418366,4.935528838,8.625196027,20.84857989,4.060150376,1.932721713,9.492613437,0.3866,1494,113957,354900,10.60289249,1.280710925,10.24075213,2.947895615,4.111576911,2.770517512,5.606377418,1.372190277,6.843526747,3.876982053,20.46959401,0.967602324,0.284614657,26.89057327,2.361038508,1.150026137,0.207079646,0.466371681,0.514159292,0.52920354,0.398230088,7.841811394,14.12335492,40.2075433,0.019717414,0.819195698,1.084309741,0.366561972,0.026813045,1.36E-04,1.19E-04,2.89E-05,2.27E-04,1.69E-05,0.036632202,0,0.115220995,2.08E-05,0.191172564,0.028000425,3.20E-04,0.005858884,1.73E-05,8.64E-05,26.03654792,0.317242753,0.189049212,0.041369245,0.787064278,3.43E-04,258.2414642,0.741830116,0.171590273,0.11777673,1.616723621,5.188101412,0.650573052,46.22006574
507,Mount Arlington Borough,Morris,NA,NA,NA,67,118.8575483,81.60368991,NA,120,2010.196307,17.49157353,32.58825616,31.43516055,18.48500976,78.85400035,6.262196204,1.525634203,24.07308852,32.42859677,2.661409561,2.905129369,33.98971084,0.473,1822,77043,305100,11.24711726,0.088699663,9.632783395,10.57299982,2.923608928,2.625510023,5.091360653,1.188575483,5.712258293,3.193187866,17.81089232,0.994431185,NA,23.55863048,1.933652652,0,0.29380531,0.159292035,0.361061947,0.442477876,0.203539823,7.801371781,15.51065702,39.94063072,0.019300794,0.809620802,1.096505684,0.334512433,0.026454822,1.21E-04,7.99E-05,3.04E-05,3.81E-04,1.54E-05,0.037631921,0,0.12706973,2.17E-05,0.187668501,0.028000426,2.62E-04,0.005471301,1.72E-05,8.73E-05,25.66155835,0.314490655,0.215898058,0.048980352,0.330869828,1.09E-07,465.2455052,0.600591336,0.151390886,0.166425405,1.530303884,4.908535357,0.613833098,46.47126219
508,Boonton Township,Morris,1,23.29916123,-768.8723206,123,286.5796831,30.2889096,0.81300813,232,505.2443231,14.77166822,31.0111836,36.32339236,17.89375582,86.50978565,0.931966449,11.32339236,3.355079217,16.77539609,1.775349949,0.675219446,12.77258567,0.4505,2163,138750,645600,17.40447344,2.772600186,9.657320872,4.505152169,7.638279192,2.889095993,4.147250699,1.374650513,6.919850885,2.958993476,18.28984157,1.063338502,0.329729844,30.66169618,3.098788444,2.65610438,0.479646018,0.548672566,0.372566372,0.37699115,0.424778761,7.89032137,18.18585819,40.17758235,0.020228877,0.820351245,1.090233065,0.329231053,0.026241503,1.73E-04,1.20E-04,3.51E-05,4.20E-04,1.86E-05,0.065301991,9.71E-07,0.07981071,1.51E-05,0.192858585,0.028000347,3.92E-04,0.005722794,2.09E-05,1.22E-04,26.13600926,0.319735104,0.171734043,0.090751602,1.066331756,8.57E-06,62.84489878,2.800328786,0.147729451,0.107382038,1.446003416,5.073487948,0.8860798,45.14106934
509,Montville Township,Morris,NA,NA,NA,272,127.2752796,113.2375649,NA,167,1118.176267,18.43619859,32.17912124,32.12297038,17.26170979,77.08577044,0.528753919,20.10200739,6.616442843,29.00191849,3.094803703,3.122508637,7.816318857,0.4383,1907,145292,598400,7.341724767,0.725281924,6.564971223,2.835618361,4.090171634,3.200598942,4.73070984,1.455243086,6.401197885,3.046184081,18.83393384,1.006906653,0.331235508,35.03345655,3.640447335,3.982031725,0.260176991,0.338938053,0.585840708,0.318584071,0.311504425,8.080181711,25.25266815,40.2544619,0.024922558,0.882175007,1.177828322,0.447817233,0.032421178,2.33E-04,1.30E-04,3.60E-05,3.77E-04,1.64E-05,0.110720965,6.17E-07,0.086448516,1.36E-05,0.210673021,0.028000397,3.76E-04,0.008408515,3.02E-05,2.16E-04,27.77685585,0.361516977,0.249770037,0.227161535,0.767579802,0.017798705,290.3247836,0.415327496,0.148269811,2.169359176,1.431290387,5.183453146,1.13045232,46.09568855
510,Pequannock Township,Morris,NA,NA,NA,237,156.013429,154.0385755,NA,205,2137.356935,15.937068,28.86577579,28.12849714,27.06865907,95.26035152,0.236982424,2.508063985,9.446382727,13.58040945,3.78578024,1.247771836,12.26259017,0.4313,1815,105316,425100,7.859917056,0.796524258,15.36628946,4.473562306,7.035369775,2.51464683,5.279441775,1.336317556,6.852741755,3.100520045,19.08366796,0.539713952,NA,35.15897571,2.698966493,2.652886578,0.697345133,0.732743363,0.307079646,0.838938053,0.730973451,7.921930985,27.25576866,40.24040792,0.025597056,0.878145692,1.156200676,0.424540575,0.034536436,2.53E-04,1.50E-04,3.13E-05,3.11E-04,1.56E-05,0.115117509,5.05E-07,0.088429828,1.14E-05,0.199201655,0.028000624,3.45E-04,0.008544587,3.05E-05,2.29E-04,27.82884804,0.356997127,0.105284023,0.235233214,2.687523488,0.001418908,314.4030649,4.389244403,0.134770119,2.063476955,1.367299188,4.978907537,1.645762418,46.23058759
511,Riverdale Borough,Morris,NA,NA,NA,49,116.7500596,116.7500596,NA,0,2030.792129,15.96378365,38.50369311,28.80629021,16.72623302,89.49249464,0.69096974,4.479390041,14.34357875,20.58613295,4.530848329,4.56796918,13.36669049,0.3566,2098,110664,347400,9.864188706,0,7.290922087,6.409340005,5.542725173,3.025970932,5.623064093,1.238980224,6.385513462,3.002144389,19.2756731,2.12967345,NA,37.09792709,2.072909221,2.001429593,0.688495575,0.180530973,0.555752212,0.332743363,0.417699115,7.803953699,27.94922467,40.15474706,0.024713091,0.873236577,1.152910844,0.461396386,0.031717575,2.50E-04,1.68E-04,2.84E-05,2.58E-04,1.42E-05,0.105710786,3.82E-07,0.08293986,9.41E-06,0.163866445,0.028001476,3.14E-04,0.008174217,2.79E-05,2.09E-04,27.85458016,0.365320986,0.075600508,0.239319225,2.703622757,4.05E-04,1422.644645,3.867937846,0.129866484,1.860212691,1.348408448,4.85328381,1.506416156,48.40114239
512,Butler Borough,Morris,4,52.0901159,52.0901159,112,145.8523245,145.8523245,3.571428571,0,3727.463013,14.97590832,38.53366324,29.54811824,16.9423102,90.87120719,0.559968746,5.287146764,18.46594609,25.05534575,4.779541446,3.330100226,15.62703477,0.3848,1321,95446,355200,9.845031905,0.599036333,9.102747754,6.003385858,4.442581727,3.151452012,6.003385858,1.497590832,6.99309806,2.969136606,20.61466337,0.510783201,NA,34.26227373,2.226852455,2.552415679,0.086725664,0.109734513,0.627433628,0.602654867,0.267256637,7.744035052,23.42937301,40.06397369,0.02162182,0.831015984,1.091775148,0.410151919,0.027300521,1.94E-04,2.22E-04,2.76E-05,2.77E-04,1.62E-05,0.076097436,6.66E-07,0.097877091,9.99E-06,0.192202609,0.028000481,3.71E-04,0.00625833,2.23E-05,1.46E-04,25.74600657,0.333960663,0.072909857,0.198042554,1.056866534,1.38E-04,667.9608793,3.354777124,0.130886812,0.10039588,1.359901273,4.829850844,0.933877865,46.65322268
513,Kinnelon Borough,Morris,NA,NA,NA,99,98.46827133,98.46827133,NA,0,522.7134994,20.00198926,30.54505669,32.29560374,17.15735031,91.16769445,0.08951661,6.475034812,9.856773424,18.67913268,2.351540408,2.233472305,6.425303362,0.4113,2040,158000,570800,9.528545852,0.04973145,6.00755918,0.676347722,5.388127854,2.775014919,4.734434056,1.432265765,6.315894171,2.605927989,17.8635369,0.512175916,0.473843821,32.40501293,2.725283469,2.91426298,0.378761062,0.503539823,0.408849558,0.268141593,0.327433628,7.752010822,19.94480998,40.04494915,0.018747249,0.805072945,1.055451835,0.312767457,0.023369358,1.69E-04,1.14E-04,2.70E-05,3.31E-04,1.62E-05,0.063219051,7.25E-07,0.091319981,1.20E-05,0.197090954,0.028000346,3.62E-04,0.004897239,1.96E-05,1.21E-04,24.41657828,0.309553005,0.094882231,0.285772392,0.539264961,6.24E-05,143.9663376,3.008324039,0.134592973,0.109433784,1.38406966,4.861842461,0.894930982,45.25280343
514,Rockaway Township,Morris,11,43.87889425,43.87889425,300,119.6697116,119.6697116,3.666666667,0,546.2614223,15.83629183,34.58853564,31.43723324,18.13793929,87.35888947,3.574135386,5.768080099,11.54413818,22.45801588,3.955836662,2.780649163,11.56408313,0.4126,1639,111026,359000,6.669591926,0.047867885,8.031936128,4.622754491,4.074153912,2.955841876,5.57660856,1.707287885,7.172204715,3.342773944,20.75471698,1.048994279,0.210637714,29.18345367,2.509074953,2.241812597,0.369911504,0.22300885,0.539823009,0.316814159,0.281415929,7.830546384,18.34137371,40.13070466,0.019988642,0.817958944,1.102848618,0.384586114,0.026533568,1.48E-04,1.34E-04,3.08E-05,4.64E-04,1.88E-05,0.044644566,1.16E-08,0.116150821,7.93E-06,0.180940963,0.028000852,3.66E-04,0.005724522,1.84E-05,9.99E-05,26.46776292,0.329260821,1.568002602,0.073172403,1.769865496,5.52E-06,645.5351868,0.373161892,0.143652166,0.141644322,1.451487737,4.906768775,0.549532906,45.37115981
515,Jefferson Township,Morris,8,38.03185168,38.03185168,284,135.0130734,135.0130734,2.816901408,0,492.1854759,14.65652484,34.70406465,35.39339197,15.24601854,89.3082957,3.408604706,4.326123128,4.801521274,14.29997623,5.18548333,0.78866297,12.08037712,0.3923,1462,106892,342500,7.934395056,0.256714999,8.676016164,2.999762301,4.254973609,3.175659615,5.462324697,1.611599715,7.245067744,3.769907297,21.26455907,1.211998644,0.260258523,32.2319943,2.529118136,1.150463513,0.469026549,0.076106195,0.316814159,0.408849558,0.208849558,7.654165747,18.40429983,39.62651546,0.016506138,0.781510083,1.04340635,0.253183956,0.021826985,1.18E-04,1.05E-04,2.49E-05,4.52E-04,1.57E-05,0.031387452,0,0.09836796,1.48E-05,0.195639179,0.028000428,2.75E-04,0.003881631,1.48E-05,7.09E-05,24.12254233,0.288610212,0.200548181,0.092039863,0.414014796,7.44E-04,90.98553724,0.400553444,0.136080243,0.202719616,1.436432157,4.714001171,0.564431068,45.3475463
516,Absecon City,Atlantic,25,298.9715379,23.91772303,257,307.342741,200.9088735,9.727626459,162,1156.584185,15.85745037,32.95862234,28.35446066,22.82946663,74.31236546,10.17699115,5.489117436,12.18607989,28.83281512,11.30578512,4.438149197,27.12318752,0.4558,1402,70393,191300,13.80052619,1.722076058,14.43148688,5.964528669,10.33447684,1.112174121,4.783544607,0.884955752,7.354699833,13.21454198,27.34991629,1.009285426,0.302785628,12.89165271,0.215259507,2.834250179,0.847787611,0.916814159,0.619469027,0.812389381,0.900884956,7.296300425,20.52827115,42.93730052,0.02004731,0.802551553,1.054092916,0.318827848,0.022092714,3.66E-04,0.001138497,2.12E-05,1.07E-06,1.54E-05,0.021836557,0,0.166892075,0,0.222447175,0.028000745,4.62E-04,0.00648716,1.87E-05,5.71E-05,24.17077904,0.307943696,0.406537823,0.021771458,1.463266008,0,485.3920255,4.514103109,15.69192399,1.346736123,2.491114837,12.71223443,6.224807574,53.18362405
517,Branchburg Township,Somerset,6,41.43646409,41.43646409,112,77.3480663,77.3480663,5.357142857,0,714.5089436,17.56906077,31.79558011,36.05662983,14.57872928,87.12016575,3.024861878,8.383977901,4.861878453,16.91298343,2.113245703,2.032444527,7.60035929,0.3867,1546,138603,479100,10.5801105,0.186464088,8.107734807,2.458563536,4.822846309,3.784530387,5.193370166,1.491712707,5.946132597,3.245856354,19.66160221,2.03998368,0.226664853,34.6961326,2.168508287,1.567679558,0.30619469,0.419469027,0.350442478,0.366371681,0.279646018,8.391628385,15.30601556,41.84430108,0.026973883,0.967820868,1.184268964,0.437669913,0.037738595,1.80E-04,1.84E-04,3.86E-05,8.74E-05,3.26E-05,0.047961516,0,0.10845445,1.84E-05,0.228528071,0.028000699,4.79E-04,0.00768713,2.40E-05,1.10E-04,30.09110958,0.370753959,0.075710563,1.479102586,3.325817579,0.001235746,175.5546671,0.724534815,0.41544588,0.309334537,2.147962315,6.897157328,0.924288611,45.6822707
518,Pleasantville City,Atlantic,20,98.51731442,44.33279149,517,254.6672578,238.4119009,3.868471954,408,2795.283106,19.94975617,43.04714053,25.04802719,11.9550761,36.92428944,39.85517955,1.768385794,47.25382986,89.69016305,24.37712988,12.97608503,51.35974358,0.459,1159,40991,131800,28.64390917,1.443278656,14.64280358,12.79308104,8.751835536,0.78321265,5.512043742,1.571351165,8.822225506,14.91059554,31.5994286,0.934145191,0.54603094,16.4967243,0.236441555,4.536722329,0.961061947,0.936283186,0.968141593,0.927433628,0.991150442,7.297250629,20.875802,42.95948095,0.018951282,0.784841699,1.033516916,0.376454651,0.022142848,3.70E-04,7.91E-04,2.12E-05,1.21E-06,1.70E-05,0.020803287,0,0.137781878,0,0.225826919,0.028000998,5.03E-04,0.006091939,1.81E-05,5.42E-05,23.91423171,0.303621789,0.508385314,0.022700139,1.372308817,0,836.2521537,4.747560161,19.42744815,1.376287497,2.486832956,11.82949941,7.332671054,48.88065365
519,Teterboro Borough,Bergen,NA,NA,NA,7,686.2745098,686.2745098,NA,0,91.35985788,14.70588235,42.15686275,32.35294118,10.78431373,91.17647059,2.941176471,0,34.31372549,37.25490196,23.28767123,20,30.39215686,0.458,1575,36429,329900,21.56862745,0,15.68627451,16.66666667,0,6.862745098,4.901960784,2.941176471,3.921568627,0.980392157,19.60784314,28.03738318,NA,24.50980392,7.843137255,0.980392157,0.511504425,0.325663717,0.665486726,0.203539823,0.396460177,8.54439589,28.98899315,40.5200366,0.068228669,1.083394754,1.473694055,0.93072032,0.085649155,1.19E-04,1.66E-04,1.47E-04,4.91E-04,2.71E-05,0.418470102,4.54E-07,0.10590939,1.45E-05,0.240942985,0.028002394,8.88E-04,0.030440134,5.51E-05,5.70E-04,35.39772091,0.523554928,0.827621757,1.549371531,10.23421678,2.31E-04,1737.037397,345.0805524,0.13374088,4.157817563,1.330111352,5.459748073,50.90341314,65.72050918
520,Egg Harbor City,Atlantic,2,48.7804878,48.7804878,92,224.3902439,224.3902439,2.173913043,0,358.8227231,21.75609756,40.3902439,21.87804878,15.97560976,48.48780488,25.07317073,6.756097561,26.95121951,58.92682927,16.31442343,13.54883081,47.30043916,0.4326,965,42279,138300,26.04878049,1.219512195,16.92913386,15.82185039,11.11111111,1.390243902,5.512195122,1.634146341,7.463414634,8.268292683,24.26829268,0.813128326,0.221762271,18.02439024,0.292682927,0.926829268,0.96460177,0.920353982,0.884070796,0.808849558,0.968141593,7.429694795,20.75718,42.50648954,0.024496247,1.014698419,1.203566531,0.239847531,0.02325775,7.24E-04,2.26E-04,2.05E-05,6.20E-07,2.02E-05,0.0158932,0,0.10440883,0,0.20111338,0.028000354,4.56E-04,0.003355024,1.64E-05,4.22E-05,26.86194016,0.356204333,0.117017316,0.028005915,0.094034355,0,370.9652973,4.739632138,9.518862999,0.293438468,2.963087099,14.80418812,4.327201324,45.21972477
521,Hammonton Town,Atlantic,56,396.0676144,56.58108777,680,480.9392461,318.2686187,8.235294118,347,342.2589011,18.79906641,35.31367141,27.74595092,18.14131127,80.81193861,3.317066271,1.152839663,22.46269185,26.93967042,12.82599837,5.228365385,21.67623755,0.418,1204,73048,235500,16.97432633,4.540632294,14.18187105,8.461147052,6.873039684,2.213735059,5.49543815,1.45696301,6.238064927,4.795247189,20.19944833,0.966386555,0.336134454,22.18685904,0.261687531,0.990169036,0.881415929,0.991150442,0.688495575,0.913274336,0.955752212,7.765511872,17.85748741,42.72927756,0.041614761,1.064164489,1.313476566,0.287300541,0.044394554,0.003067586,2.94E-04,2.62E-05,9.32E-04,2.58E-05,0.028911512,3.08E-07,0.08904186,4.66E-05,0.230574068,0.028000129,5.78E-04,0.004018074,2.10E-05,6.33E-05,28.04766864,0.395752511,0.126480778,0.040042781,0.263399557,6.33E-10,256.2555947,1.863493264,0.757720787,0.154045836,3.857199659,12.39383999,1.628775118,45.47428591
